hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,squawk,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
48ADA3,SP-LND,PL,46.609726,15.061385,9753,234,814,0,1000,3RM,LOT3RM,LO309,EPWA,WAW,LIPZ,VCE,LOT,LO,E195,1687168558,en-route
48ADA4,SP-LNE,PL,54.538971,17.386269,11277,175,887,0.3,4552,7287,LOT7287,LO7287,ESSA,ARN,LOWW,VIE,LOT,LO,E195,1687168558,en-route
48ADA8,SP-LNI,PL,51.295395,18.058407,10142,75,870,-7.8,1000,2CH,LOT2CH,LO412,LSZH,ZRH,EPWA,WAW,LOT,LO,E195,1687168557,en-route
48ADA9,SP-LNK,PL,51.379028,17.753609,9448,69,872,0.3,1000,6EB,LOT6EB,LO236,EBBR,BRU,EPWA,WAW,LOT,LO,E195,1687168558,en-route
48ADAB,SP-LNL,PL,46.820618,12.755127,10668,53,844,0.3,1000,318,LOT318,LO318,LIMC,MXP,EPWA,WAW,LOT,LO,E195,1687168557,en-route
48ADAC,SP-LNM,PL,52.071377,20.215708,3756,104,633,-9.1,1000,266,LOT266,LO266,EHAM,AMS,EPWA,WAW,LOT,LO,E195,1687168554,en-route
48AE01,SP-LRB,PL,54.050266,17.286825,10622,308,787,3.3,6511,21E,LOT21E,LO21,EPWA,WAW,KLAX,LAX,LOT,LO,B788,1687168554,en-route
48AE02,SP-LRC,PL,41.614609,40.217701,11582,274,787,-0.3,2375,92,LOT92,LO92,ZBAA,PEK,EPWA,WAW,LOT,LO,B788,1687168551,en-route
48AE03,SP-LRD,PL,50.936417,21.146084,5783,1,624,-7.2,2371,72,LOT72,LO72,VIDP,DEL,EPWA,WAW,LOT,LO,B788,1687168556,en-route
48AE04,SP-LRE,PL,56.589924,11.768503,12496,130,927,-0.3,3760,4EH,LOT4EH,LO46,CYYZ,YYZ,EPWA,WAW,LOT,LO,B788,1687168557,en-route
48AE20,SP-LSA,PL,61.316326,-3.143107,11887,100,894,0,3005,2LY,LOT2LY,LO27,KJFK,JFK,EPWA,WAW,LOT,LO,B789,1687168555,en-route
48AE22,SP-LSC,PL,51.048019,20.443802,7825,142,885,-7.5,3707,8W,LOT8W,LO18,KEWR,EWR,EPRJ,RZE,LOT,LO,B789,1687168557,en-route
48AE26,SP-LSG,PL,61.327698,-2.383248,12489,104,907,0,2147,4N,LOT4N,LO4,KORD,ORD,EPWA,WAW,LOT,LO,B789,1687168555,en-route
48AE80,SP-LWA,PL,47.789474,14.76226,11887,54,820,0.3,1000,2KT,LOT2KT,LO342,LFMN,NCE,EPWA,WAW,LOT,LO,B738,1687168557,en-route
48AE81,SP-LWB,PL,47.554787,13.894466,10972,237,811,0,7752,6PA,LOT6PA,LO433,EPWA,WAW,LEMD,MAD,LOT,LO,B738,1687168558,en-route
48AE83,SP-LWD,PL,41.44043,14.721041,11277,200,827,0,1000,6601,LOT6601,LO6601,EPWA,WAW,LICJ,PMO,LOT,LO,B738,1687168557,en-route
48AE86,SP-LWG,PL,42.263077,3.111128,7025,253,646,-6.5,1743,437,LOT437,LO437,EPWA,WAW,LEBL,BCN,LOT,LO,B738,1687168556,en-route
48AF00,SP-LVA,PL,51.464951,-0.434684,0,250,7,0,0504,282,LOT282,LO282,EGLL,LHR,EPWA,WAW,LOT,LO,B38M,1687168556,en-route
48AF03,SP-LVD,PL,43.978367,26.974705,12192,322,807,0,5347,6606,LOT6606,LO6606,LTAI,AYT,EPRA,RDO,LOT,LO,B38M,1687168556,en-route
48AF05,SP-LVF,PL,38.169067,-1.345007,9227,213,774,-5.2,4045,6527,LOT6527,LO6527,EPWA,WAW,LEAM,LEI,LOT,LO,B38M,1687168554,en-route
48AF09,SP-LVK,PL,40.189758,25.049141,11582,322,768,0,6463,6204,LOT6204,LO6204,LTBS,DLM,EPWA,WAW,LOT,LO,B38M,1687168554,en-route
48AF0B,SP-LVL,PL,46.497528,22.583736,11277,146,914,0,1736,6103,LOT6103,LO6103,EPWA,WAW,LTAI,AYT,LOT,LO,B38M,1687168554,en-route
48AF0C,SP-LVM,PL,46.948166,22.399363,11277,162,920,0,2642,3KY,LOT3KY,LO631,EPWA,WAW,LBSF,SOF,LOT,LO,B38M,1687168557,en-route
48B0D2,SP-MGT,PL,51.277084,16.417658,518,45,157,2.3,7000,,,,,,,,,,P208,1687168553,en-route
48B122,SP-MKC,PL,50.485199,20.853207,579,261,188,0,7000,,,,,QPD,,,,,DA40,1687168552,en-route
48B123,SP-MKD,PL,50.993958,22.131365,701,339,177,0.7,7000,,,,,QPD,,,,,DA40,1687168548,en-route
48B141,SP-MMB,PL,52.790039,21.059036,525,160,185,0.3,7000,,,,,QPB,,,,,P06T,1687168551,en-route
48B646,SP-NTG,PL,51.872589,20.893696,426,273,187,0.3,7000,,,,,QPD,,,,,DV20,1687168552,en-route
48B9C9,SP-OOK,PL,37.021271,-7.748765,5151,73,648,12,4427,51P,SAH51P,,LPFR,FAO,LEMG,AGP,SAH,,BE40,1687168558,en-route
48BD92,SP-PMT,PL,53.165771,18.397549,533,177,179,-0.7,7000,,,,EPBY,BZG,,,,,SIRA,1687168553,en-route
48BE29,SP-PSK,PL,50.142471,18.832952,342,114,44,-1.3,7000,,,,,,,,,,R66,1687168552,en-route
48C121,SP-RKB,IE,48.611523,20.756861,11582,327,731,0.3,4446,8NJ,RYR8NJ,FR625,LGSA,CHQ,EPPO,POZ,RYR,FR,B738,1687168558,en-route
48C125,SP-RKF,IE,45.602875,10.663973,10972,50,851,0,1000,94ER,RYR94ER,FR1002,LEAL,ALC,EPMO,WMI,RYR,FR,B738,1687168558,en-route
48C128,SP-RKI,IE,51.99765,0.569839,1775,311,401,-1.3,0765,25VB,RYR25VB,FR2373,EPGD,GDN,EGSS,STN,RYR,FR,B738,1687168557,en-route
48C129,SP-RKK,IE,50.570999,20.422693,11582,343,746,0,1344,95BM,RYR95BM,FR1096,LGSR,JTR,EPGD,GDN,RYR,FR,B738,1687168558,en-route
48C12B,SP-RKL,IE,45.64183,12.168966,60,69,264,-3.6,4130,40XK,RYR40XK,FR4305,LHBP,BUD,LIPH,TSF,RYR,FR,B738,1687168557,en-route
48C12E,SP-RKO,IE,40.748199,29.559204,10972,330,813,0.3,5201,4178,RYR4178,FR4178,LCPH,PFO,EPMO,WMI,RYR,FR,B738,1687168556,en-route
48C12F,SP-RKP,IE,42.921162,4.646694,10363,244,751,0,3121,20JN,RYR20JN,FR3040,LKPR,PRG,LEBL,BCN,RYR,FR,B738,1687168556,en-route
48C132,SP-RKT,IE,44.194134,21.298895,11582,338,716,0,5532,3080,RYS3080,RR3080,LGRP,RHO,EPWR,WRO,RYR,RR,B738,1687168555,en-route
48C133,SP-RKU,IE,45.314552,22.311893,11277,155,890,0,5472,7003,RYS7003,RR7003,EPPO,POZ,LGRP,RHO,RYR,RR,B738,1687168555,en-route
48C135,SP-RKZ,IE,52.891071,22.055996,11582,222,811,-0.3,5564,20BV,RYR20BV,FR1831,EYVI,VNO,LIPH,TSF,RYR,FR,B738,1687168556,en-route
48C136,SP-RKX,IE,43.834797,7.76923,10972,42,844,-0.3,5314,98DU,RYR98DU,FR5356,LEMD,MAD,EPKK,KRK,RYR,FR,B738,1687168556,en-route
48C137,SP-RKY,IE,50.447266,10.776177,11285,109,861,0,4635,9MC,RYR9MC,FR9567,EGAA,BFS,LHBP,BUD,RYR,FR,B738,1687168558,en-route
48C138,SP-RKV,IE,53.99017,9.191518,11582,244,737,0,3521,58WA,RYR58WA,FR1136,EVRA,RIX,EGSS,STN,RYR,FR,B738,1687168557,en-route
48C220,SP-RSA,IE,50.076313,19.804081,0,345,16,0,0000,94HY,RYR94HY,FR946,EPKK,KRK,LOWW,VIE,RYR,FR,B738,1687168554,en-route
48C221,SP-RSB,IE,44.666611,3.184139,11582,55,888,0,1000,1JB,RYR1JB,FR752,LPPR,OPO,LOWW,VIE,RYR,FR,B738,1687168554,en-route
48C223,SP-RSD,IE,36.683578,-4.511232,0,132,0,0,5306,3VY,RYR3VY,FR2588,LEMG,AGP,EPKK,KRK,RYR,FR,B738,1687168551,landed
48C224,SP-RSE,IE,50.629761,17.144382,11277,161,881,0,4527,9AE,RYR9AE,FR604,EKCH,CPH,LHBP,BUD,RYR,FR,B738,1687168558,en-route
48C225,SP-RSF,IE,40.80629,6.093079,10972,95,851,0,5573,44XX,RYR44XX,FR6330,LEBL,BCN,LBSF,SOF,RYR,FR,B738,1687168552,en-route
48C226,SP-RSG,IE,47.525085,21.030579,10972,332,690,0,6455,7192,RYS7192,RR7192,HEGN,HRG,EPKT,KTW,RYR,RR,B738,1687168557,en-route
48C22D,SP-RSN,IE,51.29549,14.927826,10012,293,770,6.5,6671,22NZ,RYR22NZ,FR8406,EPWR,WRO,EGSS,STN,RYR,FR,B738,1687168556,en-route
48C22E,SP-RSO,IE,28.461411,-13.865217,0,255,12,0,4052,5043,RYS5043,RR5043,EPKT,KTW,GCFV,FUE,RYR,RR,B738,1687168558,en-route
48C231,SP-RSS,IE,50.880806,18.218002,7757,119,751,-5.2,1000,6265,RYR6265,FR6265,EPPO,POZ,EPKK,KRK,RYR,FR,B738,1687168557,en-route
48C232,SP-RST,IE,47.79776,22.43985,10972,323,724,0,5336,5004,RYS5004,RR5004,LTAI,AYT,EPKK,KRK,RYR,RR,B738,1687168557,en-route
48C236,SP-RSX,IE,51.97847,5.727005,11582,271,733,0,3126,38YZ,RYR38YZ,FR8267,EPKT,KTW,EGSS,STN,RYR,FR,B738,1687168558,en-route
48C238,SP-RSV,IE,56.315826,20.116653,11582,266,833,0,4326,3AA,RYR3AA,FR3025,EVRA,RIX,EDDK,CGN,RYR,FR,B738,1687168553,en-route
48C26C,SP-RUM,IE,45.267609,19.522573,11887,178,866,0,1424,7701,RYS7701,RR7701,EPKT,KTW,LATI,TIA,RYR,RR,B737,1687168556,en-route
48C2A0,SP-RZA,PL,41.275085,-7.638794,6286,77,764,8.5,4726,4534,RYR4534,FR4534,LPPR,OPO,EPMO,WMI,RYS,FR,B38M,1687168553,en-route
48C2A1,SP-RZB,PL,51.375515,5.335083,1097,136,422,12.4,1000,346J,RYR346J,FR5891,EHEH,EIN,EPKK,KRK,RYS,FR,B38M,1687168558,en-route
48C2A3,SP-RZD,PL,45.643631,17.888214,11277,125,911,0,1730,66GK,RYR66GK,FR6014,EHEH,EIN,LBSF,SOF,RYS,FR,B38M,1687168557,en-route
48C2A5,SP-RZF,PL,46.367569,17.052322,11887,26,811,0,1237,53DG,RYR53DG,FR4425,LIEE,CAG,EPKK,KRK,RYS,FR,B38M,1687168557,en-route
48C2A6,SP-RZG,PL,46.728439,17.445465,11277,127,900,0,3434,82PJ,RYR82PJ,FR6338,EGGP,LPL,LBSF,SOF,RYS,FR,B38M,1687168557,en-route
48C2A7,SP-RZH,PL,49.725143,19.514763,4305,195,659,10.4,5574,9HR,RYR9HR,FR9661,EPKK,KRK,LIRA,CIA,RYS,FR,B38M,1687168556,en-route
48C2A8,SP-RZI,IE,44.770496,11.973892,11582,75,877,0,1000,6FX,RYR6FX,FR8384,LEBL,BCN,LHBP,BUD,RYR,FR,B38M,1687168557,en-route
48C2A9,SP-RZK,IE,50.693527,18.327719,8717,308,720,7.8,6566,31JM,RYR31JM,FR3684,EPKK,KRK,EKBI,BLL,RYR,FR,B38M,1687168557,en-route
48C2AB,SP-RZL,IE,49.818623,20.524984,11582,4,764,0,1141,7491,RYR7491,FR7491,LGRP,RHO,EPMO,WMI,RYR,FR,B38M,1687168557,en-route
48C2AC,SP-RZM,IE,46.104309,22.345522,11582,344,759,0,6446,3052,RYR3052,FR3052,LGSA,CHQ,EPKK,KRK,RYR,FR,B38M,1687168557,en-route
48C598,SP-SMV,PL,52.426105,16.782871,251,230,192,1.6,7000,,,,EPPO,POZ,,,,,P06T,1687168542,en-route
48C9E4,SP-TPE,PL,52.507851,20.910278,449,346,164,-0.3,7000,,,,,QPB,,,,,AAT3,1687168556,en-route
48CA66,SP-TUG,PL,49.812469,21.240475,883,100,157,0,7000,,,,EPRJ,RZE,,,,,TAMP,1687168552,en-route
48CA69,SP-TUK,PL,50.267479,21.369225,579,220,144,-2.3,7000,,,,EDAY,QPK,,,,,TAMP,1687168552,en-route
48D169,SP-WLK,PL,50.990616,22.028997,861,239,168,-0.7,7000,,,,EPLB,LUZ,,,,,C172,1687168548,en-route
48FDA9,SP-SKNK,PL,50.509918,16.75668,1402,348,212,-0.7,7000,,,,,,,,,,TL20,1687168554,en-route
49072A,CS-AYJ,PT,39.196659,-8.066467,297,203,133,5.9,3244,111,RVP111,,SBYS,QPS,,,RVP,VZ*,C150,1687168548,en-route
490C41,CS-CBA,PT,14.446789,96.765221,13106,285,892,0,6166,313A,JME313A,,VTBU,UTP,HECA,CAI,JME,,CL35,1687168463,en-route
490D01,CS-CHA,PT,55.781891,6.541942,13106,52,890,0.3,5255,816Q,NJE816Q,,EGTK,OXF,ESSB,BMA,NJE,,CL35,1687168558,en-route
490D04,CS-CHD,PT,48.555405,0.629672,10058,165,768,0.3,7316,920F,NJE920F,,EGKB,BQH,LFBD,BOD,NJE,,CL35,1687168558,en-route
490D06,CS-CHF,PT,53.46405,-5.737688,1722,244,466,-5.9,5665,186T,NJE186T,,EGNM,LBA,EIDW,DUB,NJE,,CL35,1687168558,en-route
490D09,CS-CHI,PT,50.035557,8.572491,0,331,0,0,1244,598F,NJE598F,,EDDF,FRA,EDDG,FMO,NJE,,CL35,1687168558,landed
49118C,CS-DLL,PT,46.201466,6.84201,11277,310,824,0,1000,8KG,NJE8KG,,LIML,LIN,LFPB,LBG,NJE,,F2TH,1687168557,en-route
49144C,CS-EBL,PT,39.58807,-8.508789,1706,190,133,0.3,3250,390,GSP390,,,,,,GSP,,C152,1687168555,en-route
49146F,CS-ECO,PT,38.538319,-7.863159,548,10,150,-1.6,7000,367,ADM367,,,QPV,,,ADM,,SIRA,1687168558,en-route
491D84,CS-GLD,PT,45.039803,12.345283,13106,335,885,0,2043,232G,NJE232G,,LGAV,ATH,EHAM,AMS,NJE,,GLEX,1687168557,en-route
491D89,CS-GLI,PT,44.812954,1.43874,12489,170,859,0.7,2703,342D,NJE342D,,EGLF,FAB,LEIB,IBZ,NJE,,GLEX,1687168556,en-route
491D8B,CS-GLK,PT,49.626022,6.971693,13716,120,888,0,7572,630R,NJE630R,,EGLC,LCY,OEJN,JED,NJE,,GLEX,1687168558,en-route
49410E,CS-PHN,PT,43.906036,7.982973,5593,48,679,10.1,1000,575U,NJE575U,,LFMN,NCE,EBLG,LGG,NJE,,E55P,1687168555,en-route
4948B5,CS-REU,PT,51.883389,-0.373058,0,329,11,0,0000,515U,JME515U,,EGGW,LTN,,,JME,,GLEX,1687167172,en-route
49514B,CS-TJK,PT,39.01059,-19.993347,10660,259,751,0,4421,69MT,TAP69MT,TP1869,LPPT,LIS,LPPD,PDL,TAP,TP,A21N,1687168512,en-route
49514F,CS-TJO,PT,40.077194,-5.501841,9441,233,764,0.3,2612,19UT,TAP19UT,TP1019,LEMD,MAD,LPPT,LIS,TAP,TP,A21N,1687168558,en-route
4951CD,CS-TNM,PT,42.380127,5.710643,11590,45,874,0,2256,558,TAP558,TP558,LPPT,LIS,EDDM,MUC,TAP,TP,A320,1687168556,en-route
4951D6,CS-TNV,PT,52.132732,12.96936,2004,38,538,-11.7,1000,538N,TAP538N,TP538,LPPT,LIS,EDDB,BER,TAP,TP,A320,1687168557,en-route
49526A,CS-TSJ,PT,38.099377,-14.219772,11109,81,924,0,5016,120,RZO120,S4120,LPPD,PDL,LPPT,LIS,RZO,S4,A21N,1687168479,en-route
49528E,CS-TTN,PT,39.809097,-8.901254,7315,348,874,0,4426,1936,TAP1936,TP1936,LPPT,LIS,LPPR,OPO,TAP,TP,A319,1687168558,en-route
49528F,CS-TTO,PT,47.936981,0.739183,11582,47,903,-0.3,1000,574,TAP574,TP574,LPPT,LIS,EDDF,FRA,TAP,TP,A319,1687168557,en-route
4952A1,CS-TUA,PT,38.786137,-9.136841,0,42,14,0,2262,59,TAP59,TP59,LPPT,LIS,SBBR,BSB,TAP,TP,A339,1687168555,en-route
4952B0,CS-TUP,PT,42.557648,-24.622608,12192,99,953,0,6504,236,TAP236,TP236,KSFO,SFO,LPPT,LIS,TAP,TP,A339,1687168348,en-route
4952C3,CS-TVC,PT,36.261772,-11.189867,11277,208,724,0,3331,1571,TAP1571,TP1571,LPPT,LIS,GVBA,BVC,TAP,TP,A20N,1687168552,en-route
4952C4,CS-TVD,PT,48.744431,2.876466,1546,348,459,-3.9,1000,434T,TAP434T,TP434,LPPT,LIS,LFPO,ORY,TAP,TP,A20N,1687168558,en-route
4952C6,CS-TVF,PT,36.216476,-12.305832,10668,225,746,0,3355,155A,TAP155A,TP1557,LPPT,LIS,GVSV,VXE,TAP,TP,A20N,1687168524,en-route
4952C9,CS-TVI,PT,42.55666,-8.217135,11590,22,894,0,4541,52HR,TAP52HR,TP1352,LPPT,LIS,EGLL,LHR,TAP,TP,A20N,1687168554,en-route
4952CB,CS-TVK,PT,48.253647,2.929758,11277,99,837,0,1000,932,TAP932,TP932,LPPT,LIS,LSZH,ZRH,TAP,TP,A20N,1687168558,en-route
49530A,CS-TXJ,PT,39.18232,-9.001953,2994,116,485,-7.5,3334,262M,TAP262M,TP262,CYYZ,YYZ,LPPT,LIS,TAP,TP,A21N,1687168556,en-route
49530B,CS-TXK,PT,39.805096,-1.870728,7863,114,792,-18.9,4404,1094,TAP1094,TP1094,LPPT,LIS,LEVC,VLC,TAP,TP,A21N,1687168558,en-route
4984B4,0476,,50.405369,15.215471,2468,332,331,-4.2,3301,,,,LKVO,VOD,,,,,L39,1687168555,en-route
49C12F,OK-QAR24,CZ,49.167847,17.801302,975,191,166,0,7000,,,,,,,,,,NG5,1687168549,en-route
49C29B,OK-ZUR27,CZ,50.939182,16.762619,396,265,185,-1.3,7000,,,,,,,,,,NG5,1687168554,en-route
49D06B,OK-PAZ,CZ,50.201981,14.621541,723,190,194,-0.3,2000,,,,,,,,,,DA40,1687168554,en-route
49D08E,OK-SWT,CZ,40.422424,-6.786555,11887,207,763,0.3,0623,2050,TVS2050,QS2050,LKPR,PRG,LPFR,FAO,TVS,QS,B737,1687168558,en-route
49D09E,OK-TVH,UK,43.639252,15.704764,11277,127,874,0,2235,48CR,EXS48CR,LS1223,EGBB,BHX,LGKR,CFU,EXS,LS,B738,1687168556,en-route
49D0C7,OK-PCF,CZ,48.229515,8.540641,5059,184,479,-4.9,2543,,,,EDDG,FMO,LSZH,ZRH,,,PC12,1687168558,en-route
49D232,OK-TSE,CZ,34.064575,31.34293,11277,122,926,0.3,3754,5112,ELY5112,LY5112,LIRN,NAP,LLBG,TLV,TVS,LY,B738,1687168558,en-route
49D257,OK-MAR,CZ,46.07103,16.017864,2979,109,559,-12,1000,25P,QAV25P,,EHAM,AMS,LDZA,ZAG,QAV,,C25A,1687168549,en-route
49D26C,OK-TVR,CZ,49.848312,14.409437,3307,136,642,5.2,1425,2216,TVS2216,QS2216,LKPR,PRG,LGRP,RHO,TVS,QS,B738,1687168556,en-route
49D283,OK-TVY,CZ,46.217331,10.244483,10668,223,820,-0.3,3104,2848,TVS2848,QS2848,LKPR,PRG,GMMW,NDR,TVS,QS,B738,1687168557,en-route
49D287,OK-TVV,CZ,47.011734,1.72554,10668,203,716,0.3,4103,7CV,EWG7CV,EW602,EDDK,CGN,LPPT,LIS,TVS,EW,B738,1687168557,en-route
49D2B9,OK-SWW,CZ,46.620342,19.0242,11277,132,887,0,4564,2690,TVS2690,QS2690,LKPR,PRG,LTBJ,ADB,TVS,QS,B737,1687168555,en-route
49D2EE,OK-SWE,CZ,43.433937,23.306515,11582,349,733,0,6444,7465,TVP7465,3Z7465,LGRP,RHO,EPWA,WAW,TVS,3Z,B38M,1687168557,en-route
49D327,OK-TSD,CZ,43.727234,6.101181,10363,24,859,0,5564,521,EWG521,EW521,LEBL,BCN,EDDK,CGN,TVS,EW,B738,1687168555,en-route
49D328,OK-TSU,CZ,40.199718,-8.804044,7482,187,768,7.5,2255,2164,TVS2164,QS2164,LPPR,OPO,GOBD,DSS,TVS,QS,B738,1687168558,en-route
49D357,OK-HEU,CZ,40.431969,20.966221,8244,127,857,6.8,1373,164,ISR164,6H164,LATI,TIA,LLBG,TLV,CSA,6H,A320,1687168555,en-route
49D365,OK-TSF,CZ,47.8773,19.026209,10972,320,729,0,4153,2337,TVS2337,QS2337,LGRP,RHO,LKPD,PED,TVS,QS,B738,1687168558,en-route
49D369,OK-TSI,CZ,48.64518,15.606368,9822,172,896,4.6,1000,1PQ,TVS1PQ,QS1026,LKPR,PRG,LICA,SUF,TVS,QS,B739,1687168557,en-route
49D387,OK-PHO,CZ,42.712841,-6.689141,13106,204,742,0,5210,,,,EGGW,LTN,LPFR,FAO,AAN,,E55P,1687168555,en-route
49D390,OK-MIT,CZ,49.199757,15.282272,3992,5,329,-3.3,3322,,,,LJLJ,LJU,,QEH,,,C340,1687168557,en-route
49D3AC,OK-AST,CZ,58.696106,22.444714,12192,231,768,-0.3,6170,713,BOH713,,EFLP,LPP,LKPR,PRG,BOH,,C56X,1687168557,en-route
49D3B2,OK-BRO,CZ,50.743382,15.175629,1554,280,279,0.3,7000,,,,,QEH,,,,,S22T,1687168556,en-route
49D3D4,OK-SWA,CZ,49.48056,15.034122,6156,116,779,8.1,1412,4112,TVS4112,QS4112,LKPR,PRG,OMRK,RKT,TVS,QS,B38M,1687168557,en-route
49D3D5,OK-SWB,CZ,39.709442,-3.558078,11277,226,722,0,0602,7304,TVP7304,3Z7304,EPWA,WAW,GCFV,FUE,TVS,3Z,B38M,1687168558,en-route
49D3D6,OK-SWD,CZ,34.423286,-8.809605,11277,220,735,0,4031,6648,TVQ6648,6D6648,LZIB,BTS,GVBA,BVC,TVS,6D,B38M,1687168554,en-route
49D3FA,OK-TSS,CZ,45.529812,9.845693,11582,35,837,0,1000,2039,TVS2039,QS2039,LEMI,RMU,LKPR,PRG,TVS,QS,B738,1687168558,en-route
49D418,OK-SWF,CZ,50.146042,14.373948,762,245,296,-3.6,1000,2511,TVS2511,QS2511,HEMM,MUH,LKPR,PRG,TVS,QS,B38M,1687168555,en-route
49D4C3,OK-BIL,CZ,50.343979,14.064668,548,99,183,-1,2000,,,,,,,,,,BR23,1687168555,en-route
49D4CF,OK-STS,CZ,43.721466,3.424605,12496,124,842,0.3,3374,30E,QAV30E,,LFBD,BOD,LGAV,ATH,QAV,,E55P,1687168557,en-route
49D508,OK-PHE,CZ,58.766987,9.956726,13716,14,801,0,1211,,,,LSGG,GVA,ENAT,ALF,AAN,,E55P,1687168556,en-route
49D543,OK-VPL,CZ,41.281361,-8.548175,480,336,211,0.3,7000,,,,,,,,,,S22T,1687168554,en-route
4A0441,YR-ABA,RO,55.462055,17.197895,11887,354,835,-0.3,3737,7EG,BTI7EG,BT244,EDDF,FRA,EVRA,RIX,KRP,BT,A319,1687168557,en-route
4A0461,YR-ACA,KZ,43.711945,11.946801,5486,344,479,0.3,4717,961,AEZ961,XZ961,LICC,CTA,LIPK,FRL,KON,XZ,AT76,1687168557,en-route
4A04E2,YR-AGB,RO,44.228954,23.571972,10370,137,926,5.2,4262,4236,AWG4236,A24236,LRTR,TSR,LTAI,AYT,AWG,A2,A320,1687168556,en-route
4A0662,YR-ASB,RO,49.679478,10.419938,11285,110,866,0.3,1000,372B,ROT372B,RO372,EBBR,BRU,LROP,OTP,ROT,RO,A318,1687168557,en-route
4A08E7,YR-BGG,RO,41.885983,12.24471,198,162,251,-3.3,7360,403L,ROT403L,RO403,LROP,OTP,LIRF,FCO,ROT,RO,B737,1687168555,en-route
4A09B2,YR-BMR,ZA,37.420578,14.268435,5661,332,670,11.1,5417,3824,AEZ3824,XZ3824,LICB,CIY,LIME,BGY,AEZ,XZ,B737,1687168558,en-route
4A1265,YR-DSE,RO,46.514156,22.31282,11887,107,885,0,4377,241,JOC241,DN241,EDDN,NUE,,,JOC,DN,A320,1687168555,en-route
4A1B41,YR-FZA,RO,51.529541,7.572475,6096,278,653,-0.3,1000,3912,KRP3912,V33912,LRCL,CLJ,EHEH,EIN,KRP,V3,F100,1687168558,en-route
4A4EAE,YR-SUN,MD,40.533314,24.167801,11277,172,918,0.3,1402,1663,HYS1663,H41663,LROD,OMR,LGIR,HER,HYM,H4,A320,1687168553,en-route
4A5129,YR-TII,RO,43.184181,21.436419,12489,101,935,-5.5,1254,4C,TIH4C,,LEPA,PMI,LROP,OTP,TIH,,GALX,1687168556,en-route
4A5DF7,YR-WOW,MD,42.523315,16.1019,10355,257,814,0,4140,1705,HYS1705,H41705,LROP,OTP,GCTS,TFS,HYM,H4,A21N,1687168553,en-route
4A81F9,102002,SE,51.784801,22.736893,12496,1,809,0.7,6303,645,SVF645,,,QEI,,,SVF,,GLF4,1687168558,en-route
4A91AF,SE-DMO,SE,61.42218,-4.197562,11887,94,842,0,3465,922,SAS922,SK922,KEWR,EWR,EKYT,AAL,SAS,SK,A21N,1687168556,en-route
4AB358,SE-LZX,SE,37.481186,14.406349,4572,179,414,0,5464,,,,LICR,REG,,,,,AC90,1687168558,en-route
4AB4A2,SE-MEB,SE,41.981365,12.450959,548,160,138,-2.6,2000,,,,,QIU,,,,,DV20,1687168557,en-route
4AB569,SE-MKI,SE,51.23497,-3.360109,5791,7,520,0,0563,28JK,LOG28JK,LM24,EGHQ,NQY,EGCC,MAN,BRX,LM,AT76,1687168557,en-route
4AC8E5,SE-RGE,SE,35.853699,-11.54829,11269,216,729,0,4503,2132,BIX2132,TT2132,ENGM,OSL,GCTS,TFS,BRX,TT,A319,1687168556,en-route
4AC961,SE-RKA,SE,39.689835,20.145447,7338,357,733,8.5,4345,408,NVR408,N9408,LGPZ,PVK,ESNS,SFT,NVR,N9,A21N,1687168555,en-route
4AC9E9,SE-ROI,SE,43.394852,23.43684,11285,162,926,0,4521,68R,SAS68R,SK777,EKCH,CPH,LGAV,ATH,SAS,SK,A20N,1687168557,en-route
4AC9EB,SE-ROK,SE,63.079445,11.64255,11590,196,779,0,2552,4083,SAS4083,SK4083,ENEV,EVE,ENGM,OSL,SAS,SK,A20N,1687168556,en-route
4AC9F3,SE-ROS,SE,52.919468,2.159127,10058,50,907,0,6220,804,SAS804,SK804,EGLL,LHR,ENGM,OSL,SAS,SK,A20N,1687168558,en-route
4AC9F4,SE-ROT,SE,55.69931,6.763084,11887,20,879,0,7161,4744,SAS4744,SK4744,EBBR,BRU,ENGM,OSL,SAS,SK,A20N,1687168557,en-route
4AC9F9,SE-ROY,SE,55.774475,8.082026,11590,198,783,0.3,3515,97F,SAS97F,SK837,ENGM,OSL,LFPG,CDG,SAS,SK,A20N,1687168558,en-route
4ACA06,SE-RPF,NO,44.20079,16.017084,4937,185,642,-10.1,4530,2844,NSZ2844,D82844,EFHK,HEL,LDSP,SPU,NOZ,D8,B738,1687168552,en-route
4ACA07,SE-RPG,NO,42.52142,12.943428,8793,17,900,9.4,1273,56J,NSZ56J,D84356,LIRF,FCO,ESSA,ARN,NOZ,D8,B738,1687168556,en-route
4ACA08,SE-RPH,NO,40.645065,-3.033569,10972,21,931,-0.3,4643,2883,NSZ2883,D82883,LEMG,AGP,EFHK,HEL,NOZ,D8,B738,1687168558,en-route
4ACA09,SE-RPI,NO,59.527184,12.659849,11277,80,813,0,4707,4EM,NSZ4EM,D84464,EGPH,EDI,ESSA,ARN,NOZ,D8,B738,1687168555,en-route
4ACA0A,SE-RPJ,NO,50.559456,10.531657,11277,26,855,-0.3,7513,2901,NSZ2901,D82901,LEBL,BCN,EFHK,HEL,NOZ,D8,B738,1687168558,en-route
