hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,squawk,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
3965B0,F-GZNQ,FR,74.6,-139.82,10058,24,890,0,,163,AFR163,AF163,RJTT,HND,LFPG,CDG,AFR,AF,B77W,1686815264,en-route
A2B060,N27205,US,38.32,-113.9,10058,91,875,0,,2630,UAL2630,UA2630,KSFO,SFO,KPHL,PHL,UAL,UA,B738,1686815264,en-route
A2BBA4,N27511,US,58.03,-110.21,10058,105,825,0,,2271,UAL2271,UA2271,PANC,ANC,KORD,ORD,UAL,UA,B39M,1686815264,en-route
8990A0,B-18771,TW,34.59,-142.53,10058,259,894,0,,5107,CAL5107,CI5107,KSFO,SFO,RCTP,TPE,CAL,CI,B77L,1686815264,en-route
AA8499,N777SA,US,44.89,-151.74,10058,84,1057,0,,212,PAC212,PO212,RJAA,NRT,KLAX,LAX,PAC,PO,B77L,1686815264,en-route
71C285,HL8285,KR,62.26,-140.44,10058,88,963,0,,249,KAL249,KE249,PANC,ANC,KJFK,JFK,KAL,KE,B77L,1686815264,en-route
AA7D2B,N775SA,UK,46.84,-154.32,10058,66,1107,0,,752,PAC752,PO752,RJAA,NRT,KCVG,CVG,DHK,PO,B77L,1686815264,en-route
A2AA36,N271AC,NG,47.9,-48.42,10058,95,905,0,,,,,CYYT,YYT,,,NIG,N2,F900,1686815264,en-route
A526E2,N431AN,US,52.86,-131.07,10058,131,950,0,,399,AAL399,AA399,PANC,ANC,KDFW,DFW,AAL,AA,A21N,1686815264,en-route
C06A83,C-GOIS,CA,57.03,-40.21,10058,81,901,0,,206,TSC206,TS206,CYYZ,YYZ,EGCC,MAN,TSC,TS,A21N,1686815264,en-route
06A2E3,A7-BFV,QA,39.19,-67.53,10058,100,1000,0,,98N,QTR98N,QR8146,KATL,ATL,EDDF,FRA,QTR,QR,B77L,1686815264,en-route
A57229,N450AN,US,22.38,-149.72,10058,62,907,0,,697,AAL697,AA697,PHLI,LIH,KPHX,PHX,AAL,AA,A21N,1686815264,en-route
3C4AA5,D-ABUE,DE,60.55,-52.2,10058,67,998,0,,2087,CFG2087,DE2087,KLAX,LAX,EDDF,FRA,CFG,DE,B763,1686815264,en-route
AE10B6,01-0187,US,47.28,-119.69,10058,85,811,0,,,,,,,,,RCH,MC,C17,1686815264,en-route
4B191C,HB-JNG,CH,60.63,-72.9,10058,80,927,0,,39,SWR39,LX39,KSFO,SFO,LSZH,ZRH,SWR,LX,B77W,1686815264,en-route
AB5975,N830MH,US,47.86,-31.74,10058,82,866,0,,148,DAL148,DL148,KJFK,JFK,LIRF,FCO,DAL,DL,B764,1686815264,en-route
AA8114,N776UA,US,26.18,-143.38,10058,57,933,0,,383,UAL383,UA383,PHNL,HNL,KDEN,DEN,UAL,UA,B772,1686815264,en-route
AC9ABC,N911DQ,US,60.34,-124.81,10058,103,938,0,,517,DAL517,DL517,PANC,ANC,KMSP,MSP,DAL,DL,B739,1686815264,en-route
A2E098,N285AK,US,58.82,-134.49,10058,106,927,0,,138,ASA138,AS138,PANC,ANC,KORD,ORD,ASA,AS,B739,1686815264,en-route
A9A750,N721AN,US,54.4,-71.41,10058,47,892,0,,78,AAL78,AA78,KDFW,DFW,EGLL,LHR,AAL,AA,B77W,1686815264,en-route
A98445,N712JB,US,24.11,-86.13,10050,20,816,0,,1329,JBU1329,B61329,MGGT,GUA,KJFK,JFK,JBU,B6,A320,1686815264,en-route
A6E89F,N544UW,US,46.75,-105.37,9822,85,855,2.9,,2361,AAL2361,AA2361,KSEA,SEA,KPHL,PHL,AAL,AA,A321,1686815264,en-route
C06A80,C-GOIP,CA,46.27,-38.06,9776,79,933,0,,764,TSC764,TS764,CYYZ,YYZ,LPPR,OPO,TSC,TS,A21N,1686815264,en-route
A44548,N3742C,US,57.72,-137.63,9753,306,775,0,,780,DAL780,DL780,KSEA,SEA,PANC,ANC,DAL,DL,B738,1686815264,en-route
71BE30,HL7630,KR,56.04,-91.75,9753,315,857,-0.3,,86,KAL86,KE86,KJFK,JFK,RKSI,ICN,KAL,KE,B748,1686815264,en-route
A9675D,N705CK,US,53.74,-165.1,9753,288,851,0,,852,CKS852,K4852,KLAX,LAX,RKSI,ICN,CKS,K4,B744,1686815264,en-route
4D0103,LX-VCA,LU,51.85,-120.12,9753,10,868,0,,38B,CLX38B,CV6294,KSEA,SEA,ELLX,LUX,CLX,CV,B748,1686815264,en-route
A6709B,N514DE,US,22.85,-148.64,9753,63,892,0,,311,DAL311,DL311,PHKO,KOA,KLAX,LAX,DAL,DL,A21N,1686815264,en-route
A1CAC9,N2140U,US,62.69,-77.51,9448,71,935,0,,926,UAL926,UA926,KSFO,SFO,EDDF,FRA,UAL,UA,B77W,1686815264,en-route
E80422,CC-BDC,CL,42.84,-51.09,9448,78,1011,0,,1504,LCO1504,UC1504,KMIA,MIA,EHAM,AMS,LCO,UC,B763,1686815264,en-route
A661BF,N510DE,US,27.19,-154.44,9448,40,848,0,,344,DAL344,DL344,PHLI,LIH,KSEA,SEA,DAL,DL,A21N,1686815264,en-route
AC4963,N891DN,US,59.77,-124.44,9448,106,920,-0.3,,573,DAL573,DL573,PAFA,FAI,KMSP,MSP,DAL,DL,B739,1686815264,en-route
A2659A,N2534U,US,56.74,-101.21,9448,30,970,0,,954,UAL954,UA954,KSFO,SFO,LLBG,TLV,UAL,UA,B77W,1686815264,en-route
C01732,C-FIUJ,CA,44.06,-133.62,9448,232,888,0,,33,ACA33,AC33,CYVR,YVR,YSSY,SYD,ACA,AC,B77L,1686815264,en-route
780C5B,B-2091,CN,60.97,-126.63,9448,92,977,0,,1077,CAO1077,CA1077,PANC,ANC,KJFK,JFK,CAO,CA,B77L,1686815264,en-route
780AEB,B-2041,CN,61.3,-143.08,9448,87,979,0,,5201,CSN5201,CZ5201,PANC,ANC,CYYZ,YYZ,CSN,CZ,B77L,1686815264,en-route
AC30E9,N885FD,US,59.06,-136.07,9448,103,963,0,,5312,FDX5312,FX5312,PANC,ANC,KMEM,MEM,FDX,FX,B77L,1686815264,en-route
A2B10D,N27253,US,60.96,-141.09,9448,92,948,0,,1660,UAL1660,UA1660,PANC,ANC,KEWR,EWR,UAL,UA,B38M,1686815264,en-route
AD6F93,N965JT,US,38.95,-114.91,9441,82,881,-0.3,,162,JBU162,B6162,KSMF,SMF,KJFK,JFK,JBU,B6,A321,1686815264,en-route
AE5FAB,19-46064,US,38.28,-104.02,9144,341,751,0,,,,,,,,,RCH,MC,B762,1686815264,en-route
7580EF,RP-C7775,PH,37.03,-127.51,9144,270,937,0,,105,PAL105,PR105,KSFO,SFO,RPLL,MNL,PAL,PR,B77W,1686815264,en-route
A9961B,N717AN,US,27.1,-129.33,9144,235,961,0,,73,AAL73,AA73,KLAX,LAX,YSSY,SYD,AAL,AA,B77W,1686815264,en-route
8990E5,B-16723,TW,52.03,-85.59,9144,308,868,0,,31,EVA31,BR31,KJFK,JFK,RCTP,TPE,EVA,BR,B77W,1686815264,en-route
A65086,N506DA,US,21.85,-150.86,9144,59,933,0,,448,DAL448,DL448,PHOG,OGG,KLAX,LAX,DAL,DL,A21N,1686815264,en-route
C81E05,ZK-OKP,NZ,21.64,-134.34,9144,220,896,0,,5,ANZ5,NZ5,KLAX,LAX,NZAA,AKL,ANZ,NZ,B77W,1686815264,en-route
A219EA,N2341U,US,35.06,-133.76,9144,248,963,0,,863,UAL863,UA863,KSFO,SFO,YSSY,SYD,UAL,UA,B77W,1686815264,en-route
4BA956,TC-JJV,TR,67.24,-75.1,8839,51,896,0,,10,THY10,TK10,KLAX,LAX,LTFM,IST,THY,TK,B77W,1686815264,en-route
AA77ED,N774AK,US,64.25,-163.71,8831,109,322,5.2,,774AK,BRG774AK,LN774AK,PAOM,OME,PANC,ANC,BRG,LN,BE20,1686815264,en-route
4CC575,TF-ISH,IS,55.83,-58.1,8542,221,709,0,,721,ICE721,FI721,BIKF,KEF,KJFK,JFK,ICE,FI,B763,1686815264,en-route
ACC359,N921RA,NP,26.69,-93.58,8534,156,511,0.3,,,,,KHOU,HOU,MGGT,GUA,SHA,N9,BE9L,1686815264,en-route
4CC53B,TF-ICM,IS,61.75,-36.8,8229,65,818,0,,56K,ICE56K,FI618,KJFK,JFK,BIKF,KEF,ICE,FI,B38M,1686815264,en-route
4CC53A,TF-ICL,IS,61.2,-48.54,8229,75,959,0,,856,ICE856,FI856,KORD,ORD,BIKF,KEF,ICE,FI,B38M,1686815264,en-route
AA01B2,N744DA,FI,64.85,-150.75,7620,90,503,0.7,,,,,PAGA,GAL,PAFA,FAI,FCM,N7,PC12,1686815264,en-route
A6AEE0,N53JD,CA,19.47,-100.74,7315,286,500,0,,,,,MMTO,TLC,,,NRL,N5,BE9L,1686815264,en-route
C02262,,FR,64.59,-89.56,7315,208,488,0,,504,FBU504,BF504,,,,,FBU,BF,AT75,1686815264,en-route
A08E1E,N135DQ,US,58.8,-135.98,7315,328,788,-0.3,,711,DAL711,DL711,KSEA,SEA,PAFA,FAI,DAL,DL,BCS1,1686815264,en-route
AE54F5,166227,US,32.34,-102.36,7239,95,735,0,,,,,KDAL,DAL,,,CNV,,TEX2,1686815264,en-route
C07749,C-GTEM,CA,55.71,-128.82,6705,328,505,-0.3,,236,AKN236,,CYVR,YVR,CYXY,YXY,AKN,,B350,1686815264,en-route
A86551,N640AX,US,47.17,-112.93,4297,258,420,4.6,,5014,AIP5014,5A5014,KGTF,GTF,KMSO,MSO,AIP,5A,B190,1686815264,en-route
A3875E,N3263C,US,37.21,-99.99,4297,258,368,0,,23,EMD23,,KICT,ICT,KLBL,LBL,EMD,,BE9L,1686815264,en-route
C077B1,C-GTIM,HU,49.62,-92.42,3672,216,483,0.3,,274,PHX274,,CYXL,YXL,CYAG,YAG,PHX,,SW4,1686815264,en-route
A0E5C7,N157SG,US,47.53,-103.65,3406,109,342,0,,141,RCA141,,KSDY,SDY,KBIS,BIS,RCA,,C340,1686815264,en-route
C0843A,C-GYBX,CA,45.89,-72.76,3360,223,527,-7.5,,,,,,,,,,,PC12,1686815264,en-route
AC2234,N881GT,US,37.5,-105.15,3169,97,194,0.7,,71,REH71,,KALS,ALS,,,REH,,AS50,1686815264,en-route
A07FC2,N131JT,US,41.55,-101.04,3078,240,309,-3.3,,15,CTL15,,KFCM,FCM,KAPA,APA,CTL,,AC50,1686815264,en-route
A657B4,N508AM,CA,35.54,-105.44,2956,256,162,-0.3,,,,,KLVS,LVS,,,NRL,N5,AS50,1686815264,en-route
C07CD0,C-GVGX,CA,67.34,-139.76,2865,172,320,6.2,,,,,,,,,ANT,4N,AT43,1686815264,en-route
A21B66,N235DH,NG,45.58,-108.62,2011,189,246,-0.7,,,,,KBIL,BIL,,,NIG,N2,EC35,1686815264,en-route
C03426,C-FTTL,CA,61.01,-135.13,1889,174,305,-2.3,,,,,,,,,AKN,,C208,1686815264,en-route
AB7B67,N839SP,US,46.29,-120.61,1737,21,168,-2.3,,,,,KRDM,RDM,,,NCR,N8,C172,1686815264,en-route
AE5A2A,,CA,32.33,-106.13,1402,25,261,0.3,,8239,TTU8239,R08239,,,,,TTU,R0,,1686815264,en-route
AD526A,N958AL,NP,47.42,-120.4,1310,100,287,-2.9,,,,,KBFI,BFI,,,SHA,N9,EC35,1686815264,en-route
AC28BE,N8828L,US,40.79,-111.99,1287,114,3,0,,3004,SWA3004,WN3004,KSLC,SLC,,,SWA,WN,B38M,1686815264,landed
AC9F32,N912MF,NP,40.84,-124.13,1036,330,285,-3.9,,,,,KSFO,SFO,KCEC,CEC,SHA,N9,BE20,1686815264,en-route
A5CDB7,N473RA,RU,34.54,-114.37,975,340,203,4.6,,,,,KHII,HII,,,NWS,N4,B407,1686815264,en-route
A72C37,N561SF,CA,35.14,-98.26,815,243,211,0,,,,,KOKC,OKC,,,NRL,N5,B407,1686815264,en-route
45A2B7,OY-HUW,DK,61.69,-49.47,792,329,248,0,,,,,,,,,GRL,,EC25,1686815264,en-route
AB3169,N820FS,US,64.82,-147.93,746,204,240,-2.6,,,,,,,,,NCR,N8,PA31,1686815264,en-route
AE1471,07-7179,US,38.28,-121.83,518,48,390,-0.3,,,,,KSUU,SUU,,,RCH,MC,C17,1686815264,en-route
F17304,N9188T,NP,33.08,-112.16,394,340,1,0,,,,,,,,,SHA,N9,TRIN,1686815264,landed
0D0645,XA-UPS,MX,27.56,-99.46,388,2,324,13.7,,462,VTM462,,KLRD,LRD,CYQG,YQG,VTM,,DC93,1686815264,en-route
A67117,N514JD,CA,36.76,-119.81,335,166,229,0,,,,,KFAT,FAT,,,NRL,N5,EC20,1686815264,en-route
AE1450,05-5146,US,20.39,-156.58,266,106,227,0.3,,,,,,,,,RCH,MC,C17,1686815264,en-route
AE0231,87-0119,US,38.32,-121.84,251,32,572,-4.6,,,,,KSUU,SUU,,,RCH,MC,DC10,1686815264,en-route
A0552A,N120RA,US,34.26,-88.77,160,359,235,1.3,,7,RAX7,,KLRD,LRD,KTUP,TUP,RAX,,FA20,1686815264,en-route
A9953F,N7164D,FI,64.81,-147.86,144,37,57,0,,,,,,,,,FCM,N7,PA31,1686815264,en-route
AAF44D,N8049A,US,33.03,-115.44,121,90,287,-0.7,,,,,KBWC,BWC,,,NCR,N8,AT8T,1686815264,en-route
AE5D86,16-20892,SN,47.09,-122.58,68,167,74,-2.6,,892,GTS892,R2892,,,,,GTS,R2,H60,1686815264,en-route
A0E956,N158QS,US,37.67,-97.44,0,177,3,0,,158,EJA158,,KICT,ICT,,,EJA,1I,GLEX,1686815264,landed
C00926,C-FDMB,CA,51.13,-114,0,270,0,0,,214,WJA214,WS214,CYYC,YYC,CYUL,YUL,WJA,WS,B738,1686815264,landed
E80247,CC-COI,CL,-41.7,-73.12,10972,4,772,0,,82,LAN82,LA82,SCCI,PUQ,SCEL,SCL,LAN,LA,A320,1686815264,en-route
C0173E,C-FIUV,CA,46.34,-27.9,10668,69,922,0,,890,ACA890,AC890,CYYZ,YYZ,LIRF,FCO,ACA,AC,B77W,1686815264,en-route
E06542,LV-FUB,AR,-53.24,-67.43,5707,22,727,14.3,,1845,ARG1845,AR1845,SAWE,RGA,SABE,AEP,ARG,AR,B738,1686815264,en-route
AB96A4,N846FD,US,35.06,-89.98,0,276,20,0.3,,1419,FDX1419,FX1419,KMEM,MEM,KOAK,OAK,FDX,FX,B77L,1686815264,en-route
0D0D27,XA-VRU,MX,19.43,-99.08,0,239,37,0,,312,VOI312,Y4312,MMMX,MEX,SKBO,BOG,VOI,Y4,A20N,1686815264,en-route
A3514F,N3125J,US,42.37,-71.01,0,329,1,0,,248,JBU248,B6248,KSLC,SLC,KBOS,BOS,JBU,B6,BCS3,1686815264,landed
0D0B90,XA-VIA,MX,32.54,-116.96,0,98,44,0,,3119,VIV3119,VB3119,MMTJ,TIJ,MMGL,GDL,VIV,VB,A20N,1686815264,en-route
A426DA,N367FR,US,35.88,-78.8,0,135,3,0,,558,FFT558,F9558,KDEN,DEN,KRDU,RDU,FFT,F9,A20N,1686815264,scheduled
A04A49,N118DU,US,30.2,-97.66,0,278,1,0,,438,DAL438,DL438,KAUS,AUS,,,DAL,DL,BCS1,1686815264,landed
A33243,N305DU,US,30.2,-97.66,0,182,1,0,,1544,DAL1544,DL1544,KMSP,MSP,KAUS,AUS,DAL,DL,BCS3,1686815264,landed
A01037,N103DU,US,44.86,-93.23,0,238,1,0,,,,,KMSP,MSP,,,DAL,DL,BCS1,1686815264,scheduled
39CF03,F-HTYD,FR,52.36,169,11278,47,877,0,,291,AFR291,AF291,RJBB,KIX,LFPG,CDG,AFR,AF,A359,1686815264,en-route
AB4AE9,N827AN,US,44.6,152.27,11277,228,768,0,,281,AAL281,AA281,KDFW,DFW,RKSI,ICN,AAL,AA,B789,1686815264,en-route
89912D,B-16787,TW,49.84,159.62,11277,234,872,0,,685,EVA685,BR685,PANC,ANC,RJBB,KIX,EVA,BR,B77L,1686815264,en-route
84B77A,JA212J,JP,36.43,137.59,11277,37,994,0,,2237,JAL2237,JL2237,RJOO,ITM,RJSC,GAJ,JAL,JL,E170,1686815264,en-route
781F44,B-32DZ,CN,37.95,98.37,11010,283,746,0,,2203,CES2203,MU2203,ZLXY,XIY,ZWSH,KHG,CES,MU,A20N,1686815264,en-route
780A54,B-LPI,HK,31,114.45,11010,187,825,0,,399,CRK399,HX399,ZBAD,PKX,VHHH,HKG,CRK,HX,A320,1686815264,en-route
78085D,B-6769,CN,33.98,118.17,11003,343,796,0.7,,5783,CBJ5783,JD5783,ZSHC,HGH,ZBTS,TVS,CBJ,JD,A320,1686815264,en-route
4406DE,OE-LPE,AT,46.78,82.44,11003,298,875,0,,76,AUA76,OS76,ZSPD,PVG,LOWW,VIE,AUA,OS,B772,1686815264,en-route
71C359,HL8359,KR,43.24,92.25,11003,288,840,0,,521,AAR521,OZ521,RKSI,ICN,EGLL,LHR,AAR,OZ,A359,1686815264,en-route
780AD2,B-5927,CN,44.3,109.31,11003,312,811,0,,837,CCA837,CA837,ZSWZ,WNZ,LIMC,MXP,CCA,CA,A332,1686815264,en-route
7814FB,B-301Y,CN,37.25,109.2,11003,185,820,0,,6673,CSN6673,CZ6673,ZYTX,SHE,,TFU,CSN,CZ,A20N,1686815264,en-route
7815D0,B-305C,CN,38.44,115.99,11003,200,811,0.3,,5313,CSN5313,CZ5313,ZYTX,SHE,ZGSD,ZUH,CSN,CZ,A20N,1686815264,en-route
780F1C,B-7182,CN,34.27,114.82,11003,185,807,0,,2803,CCA2803,CA2803,ZBTJ,TSN,ZGGG,CAN,CCA,CA,B738,1686815264,en-route
78103E,B-7973,CN,32.35,112.61,11003,175,913,0,,1327,CCA1327,CA1327,ZBAA,PEK,ZGGG,CAN,CCA,CA,B77W,1686815264,en-route
780DCE,B-1501,CN,38.36,100.41,11003,302,751,0,,7866,CHH7866,HU7866,ZGHA,CSX,ZWWW,URC,CHH,HU,B738,1686815264,en-route
780FDD,B-7891,CN,38.99,114.06,11003,195,801,0,,1909,CCD1909,CA1909,ZBAA,PEK,ZGBH,BHY,CCD,CA,B738,1686815264,en-route
781F28,B-32DH,CN,33.83,114.78,11003,184,864,-0.3,,7871,GCR7871,GS7871,ZBTJ,TSN,ZJSY,SYX,GCR,GS,A20N,1686815264,en-route
78131D,B-1042,CN,42.19,115.37,11003,297,803,0,,5219,CBJ5219,JD5219,ZBAD,PKX,ZWWW,URC,CBJ,JD,A333,1686815264,en-route
7810F9,B-1418,CN,35.94,112.96,11003,202,785,0,,1933,CNM1933,CA1933,ZBAA,PEK,ZGNN,NNG,CNM,CA,B738,1686815264,en-route
78132B,B-1050,CN,31,107.39,11003,190,805,0,,4164,CCA4164,CA4164,ZBAA,PEK,ZUGY,KWE,CCA,CA,A20N,1686815264,en-route
780D7C,B-5827,CN,26.06,104.12,11003,250,775,0,,9726,CES9726,MU9726,ZSSS,SHA,ZPDL,DLU,CES,MU,B737,1686815264,en-route
780C0B,B-1810,CN,30.2,104.15,11003,187,775,0,,5646,CBJ5646,JD5646,ZHCC,CGO,ZPLJ,LJG,CBJ,JD,A320,1686815264,en-route
71BF39,HL7739,KR,44.33,87.81,11003,306,855,0,,561,AAR561,OZ561,RKSI,ICN,LIRF,FCO,AAR,OZ,B772,1686815264,en-route
406F72,G-ZBKF,UK,43.83,89.65,11003,287,855,0,,168,BAW168,BA168,ZSPD,PVG,EGLL,LHR,BAW,BA,B789,1686815264,en-route
7812A2,B-1022,CN,41.99,112.86,11003,257,816,0,,7145,CHH7145,HU7145,ZBAA,PEK,ZWWW,URC,CHH,HU,A333,1686815264,en-route
71BA08,HL7208,KR,43.42,95.76,11002,290,874,0,,961,KAL961,KE961,RKSI,ICN,LHBP,BUD,KAL,KE,B789,1686815264,en-route
406ECC,G-VFAN,UK,42.58,94.19,10995,311,896,0,,251,VIR251,VS251,ZSPD,PVG,EGLL,LHR,VIR,VS,B789,1686815264,en-route
780E58,B-8148,CN,41.41,117.85,10995,215,803,0,,8648,CDC8648,GJ8648,ZYHB,HRB,,HZA,CDC,GJ,A320,1686815264,en-route
780D97,B-6470,CN,37.82,97.71,10980,278,718,0,,9871,CES9871,MU9871,ZLXY,XIY,ZWSC,QSZ,CES,MU,A319,1686815264,en-route
A96B80,N706GT,UK,59.81,-175.74,10972,247,888,0,,785,PAC785,PO785,KMIA,MIA,RKSI,ICN,DHK,PO,B77L,1686815264,en-route
151EEB,RA-73451,RU,61.15,88.58,10972,286,757,0.3,,6345,SBI6345,S76345,UIII,IKT,ULLI,LED,SBI,S7,A20N,1686815264,en-route
7580D6,RP-C7776,PH,18.84,135.7,10972,255,972,0,,113,PAL113,PR113,KLAX,LAX,RPLL,MNL,PAL,PR,B77W,1686815264,en-route
ABC96F,N859GT,US,56.61,174.77,10972,224,870,0,,8107,GTI8107,5Y8107,KORD,ORD,RKSI,ICN,GTI,5Y,B748,1686815264,en-route
151DE9,RA-73193,RU,54.92,118.62,10972,283,731,0,,6880,SDM6880,SU6880,UHBB,BQS,UNKL,KJA,SDM,SU,B738,1686815264,en-route
76CEF2,9V-SWR,SG,36.09,144.9,10972,263,809,0,,11,SIA11,SQ11,KLAX,LAX,RJAA,NRT,SIA,SQ,B77W,1686815264,en-route
151E8A,RA-73354,RU,68.7,75.71,10972,254,838,0,,9612,TUP9612,4B9612,UOOO,NSK,UNKL,KJA,TUP,4B,B752,1686815264,en-route
151E28,RA-73256,RU,61.35,69.72,10972,222,805,0,,917,TYA917,Y7917,UOOO,NSK,USSS,SVX,TYA,Y7,B738,1686815264,en-route
7C531D,VH-QPB,AU,23.44,136.31,10972,330,885,0,,87,QFA87,QF87,YSSY,SYD,RKSI,ICN,QFA,QF,A333,1686815264,en-route
151E3E,RA-73278,RU,71.89,72.03,10972,247,913,0,,6290,SDM6290,SU6290,UHMM,GDX,UUEE,SVO,SDM,SU,B77W,1686815264,en-route
780A1D,B-LJE,HK,48.78,157.98,10972,223,874,-0.3,,2087,CPA2087,,,,,,CPA,CX,B748,1686815264,en-route
151DE3,RA-73187,RU,61.71,72.96,10972,288,785,0,,6002,SDM6002,SU6002,UIII,IKT,ULLI,LED,SDM,SU,B738,1686815264,en-route
151EF8,RA-73464,RU,60,99.85,10972,252,787,0.3,,5282,SBI5282,S75282,UHMA,DYR,UNNT,OVB,SBI,S7,A20N,1686815264,en-route
151D83,RA-73091,RU,57.93,68.21,10972,252,770,0,,423,UTA423,UT423,UECT,TLK,UWUU,UFA,UTA,UT,B738,1686815264,en-route
84B79C,JA213J,JP,36.16,137.37,10881,36,951,5.5,,,,,,,,,,,E170,1686815264,en-route
7808A7,B-6917,CN,32.06,116.82,10706,130,985,0,,8322,CCA8322,CA8322,ZLIC,INC,ZSPD,PVG,CCA,CA,A321,1686815264,en-route
78130C,B-1205,CN,39.03,97.63,10698,112,850,0,,5953,CSN5953,CZ5953,ZWWW,URC,ZLXY,XIY,CSN,CZ,B38M,1686815264,en-route
781A78,B-320X,CN,30.9,112.04,10698,93,926,0,,7519,GCR7519,GS7519,ZWWW,URC,ZSHC,HGH,GCR,GS,A20N,1686815264,en-route
78149B,B-1166,CN,35.28,107.08,10698,120,933,0,,6973,CSN6973,CZ6973,ZWWW,URC,ZSHC,HGH,CSN,CZ,B38M,1686815264,en-route
780B7C,B-9973,CN,46,127.53,10698,66,822,0,,5511,CES5511,MU5511,ZSQD,TAO,ZYJM,JMU,CES,MU,A320,1686815264,en-route
7807C2,B-6813,CN,37.68,115.52,10698,26,848,0,,6342,CSN6342,CZ6342,ZGGG,CAN,ZYCC,CGQ,CSN,CZ,A320,1686815264,en-route
7808CA,B-5682,CN,34.95,103.24,10698,152,840,0,,4254,CCA4254,CA4254,ZWTN,HTN,ZUCK,CKG,CCA,CA,B738,1686815264,en-route
71C221,HL8221,KR,31.37,121.06,10698,109,938,0.3,,442,KAL442,KE442,VVNB,HAN,RKSI,ICN,KAL,KE,B739,1686815264,en-route
78076B,B-2085,CN,37.54,117.08,10698,169,903,0,,1521,CCA1521,CA1521,ZBAA,PEK,ZSSS,SHA,CCA,CA,B77W,1686815264,en-route
78099F,B-5723,CN,41.28,92.62,10698,115,846,0,,4924,CDG4924,SC4924,ZWWW,URC,ZBYN,TYN,CDG,SC,B738,1686815264,en-route
780DEE,B-1511,CN,38.3,99.84,10698,114,816,0,,8702,CDG8702,SC8702,ZWWW,URC,ZLLL,LHW,CDG,SC,B738,1686815264,en-route
7810A2,B-8842,CN,43.74,121.74,10698,62,864,0,,9831,TBA9831,TV9831,ZUUU,CTU,ZYHB,HRB,TBA,TV,A320,1686815264,en-route
7809E2,B-5739,CN,38.87,98.2,10698,114,833,0,,8404,CSN8404,CZ8404,ZWWW,URC,ZHHH,WUH,CSN,CZ,B738,1686815264,en-route
7804D5,B-6179,CN,28.33,103.73,10698,63,922,0,,5535,CBJ5535,JD5535,ZPLJ,LJG,ZBSJ,SJW,CBJ,JD,A319,1686815264,en-route
7806FC,B-6737,CN,42.28,118.38,10698,56,863,0,,5970,CSN5970,CZ5970,ZLXY,XIY,ZYHB,HRB,CSN,CZ,A320,1686815264,en-route
78185C,B-30D0,CN,32.76,115.36,10690,76,940,0.3,,6546,CES6546,MU6546,ZLIC,INC,ZSPD,PVG,CES,MU,A20N,1686815264,en-route
78060B,B-6645,CN,34.51,108.15,10683,136,914,-0.3,,8848,CQH8848,9C8848,ZLLL,LHW,ZSPD,PVG,CQH,9C,A320,1686815264,en-route
89911F,B-18711,TW,50.61,163.72,10668,238,905,0,,5253,CAL5253,CI5253,PANC,ANC,RCTP,TPE,CAL,CI,B744,1686815264,en-route
780A6F,B-LJL,HK,41.07,145.79,10668,223,727,0,,2091,CPA2091,CX2091,PANC,ANC,VHHH,HKG,CPA,CX,B748,1686815264,en-route
8004DB,VT-ALG,IN,39.54,154.77,10668,62,1061,0,,173,AIC173,AI173,VIDP,DEL,KSFO,SFO,AIC,AI,B77L,1686815264,en-route
7609D6,AP-BNV,PK,28.01,69.95,10668,38,888,0,,402,ABQ402,PA402,OPKC,KHI,OPLA,LHE,ABQ,PA,A320,1686815264,en-route
155C45,RA-89157,RU,60.9,68.78,10668,50,846,-0.7,,1243,RWZ1243,WZ1243,USCC,CEK,USMU,NUX,RWZ,WZ,SU95,1686815264,en-route
8964BE,A6-BLN,AE,27.42,66.38,10660,81,935,-0.3,,240,ETD240,EY240,OMAA,AUH,VGHS,DAC,ETD,EY,B789,1686815264,en-route
781D42,B-328K,CN,33.77,103.51,10561,327,805,4.2,,6515,CSC6515,3U6515,,TFU,ZWWW,URC,CSC,3U,A20N,1686815264,en-route
781E4D,B-32CE,CN,37.29,115.28,10523,23,892,0,,1322,CCA1322,CA1322,ZGGG,CAN,ZBAA,PEK,CCA,CA,A359,1686815264,en-route
7819D8,B-320C,CN,39.9,85.01,10408,270,825,0,,6081,QDA6081,QW6081,ZLLL,LHW,ZWSH,KHG,QDA,QW,A20N,1686815264,en-route
781B7D,B-323N,CN,36.67,103.55,10401,285,777,0,,8865,CQH8865,9C8865,ZSSS,SHA,ZWWW,URC,CQH,9C,A21N,1686815264,en-route
780C6A,B-1993,CN,30.89,115.98,10401,239,744,-0.3,,8683,CSZ8683,ZH8683,ZSNT,NTG,ZUGY,KWE,CSZ,ZH,B738,1686815264,en-route
78130A,B-1202,CN,37.56,100.51,10401,307,803,0,,6986,CSN6986,CZ6986,ZUCK,CKG,ZWWW,URC,CSN,CZ,B38M,1686815264,en-route
781EA6,B-32CW,CN,36.08,106.22,10401,284,751,0,,2189,CES2189,MU2189,ZLXY,XIY,ZWAK,AKU,CES,MU,A20N,1686815264,en-route
